"","NPCbyNSC","AveExpr","F","P.Value","adj.P.Val"
"Tlr8",-3.51089013114979,2.16238227979323,48.5829927309984,5.47209535089987e-05,0.00279585896788041
"Selenop",-2.82038643623924,8.38398709461588,48.5446415213937,5.48930834751093e-05,0.00279585896788041
"Edn3",2.37430119059478,1.50731144451268,48.5406262416314,5.4911143086462e-05,0.00279585896788041
"Cd209f",-5.59513110860892,8.41201619166599,48.429908002203,5.54119788064304e-05,0.00280238000547111
"Lgi3",3.62514666293937,3.29142270406323,48.4235376944572,5.54409634800391e-05,0.00280238000547111
"Car14",2.90054622522441,4.10505726566775,47.981645037882,5.74972977218162e-05,0.00289074195578513
"Ctsk",3.33966842649312,2.18061951434999,47.9593485455454,5.76034881878192e-05,0.00289074195578513
"Adrb2",-5.35984686773569,7.07394796949398,47.8574364364237,5.80919045703432e-05,0.00289340995062847
"2310016G11Rik",1.72010881937045,1.02898118879792,47.7907337270563,5.84143044004997e-05,0.00289340995062847
"Cd81",1.60823331434218,9.2634578485598,47.778479069864,5.84737720179059e-05,0.00289340995062847
"Ppp1r36",1.92056952639664,1.26375960128416,47.7481781804903,5.86211278339862e-05,0.00289340995062847
"Gpd1",-2.48215162035333,6.87486540461822,47.6779152074729,5.89645624035286e-05,0.00289340995062847
"Slc37a2",-3.02433495440829,2.4435055327531,47.6354877540009,5.91731251278869e-05,0.00289340995062847
"Cnr2",-1.44771165338423,0.975259346671375,47.6152580175758,5.92728849574745e-05,0.00289340995062847
"Cfp",-5.14626600992004,6.46923939287236,47.5981387431085,5.93574656847316e-05,0.00289340995062847
"Phlda1",2.27826645751649,3.41771599243073,47.5646725089969,5.95232353114737e-05,0.00289340995062847
"Fcgr1",-4.05312371235103,4.28818019032608,47.5193575862644,5.97485928987584e-05,0.00289427992892562
"Ypel4",2.59863572485756,3.54401555988674,47.3523471926873,6.05881608543953e-05,0.00291339262411235
"Cbr2",-5.19221647045638,7.50326481521174,47.3296724942857,6.07032495282417e-05,0.00291339262411235
"Fam84a",2.41130413443071,4.90543011329367,47.3166159428332,6.07696404284061e-05,0.00291339262411235
"Gm38224",1.67937718908781,4.28152203426091,47.2195124360928,6.12661771617068e-05,0.00291892699591246
"Dcn",3.00748704686188,3.03681573979947,47.2122454742787,6.13035344994875e-05,0.00291892699591246
"Gabbr1",1.77972480316182,3.02318894257383,47.0797900187228,6.19893239416987e-05,0.00294154101466203
"Gm9996",3.2904978998904,2.20199918400981,46.8765303947098,6.30599245520828e-05,0.00297507283983822
"6330403K07Rik",3.10234655536965,7.44367801660005,46.8080537723515,6.34256519085512e-05,0.00297507283983822
"Tor4a",-3.26047467595596,4.2673961426305,46.7984522019355,6.34771387894976e-05,0.00297507283983822
"Tmem140",-2.81074817520362,2.36071587486554,46.7325938479029,6.38316656812263e-05,0.00297507283983822
"S1pr3",2.85382737342841,3.11725042328252,46.6707921134083,6.41665453641616e-05,0.00297507283983822
"Hexa",-2.17185959022204,5.8456583737745,46.6117667862321,6.44883756535277e-05,0.00297507283983822
"AC157572.4",2.23111595891561,1.11555797945781,46.5747549071701,6.46911802051627e-05,0.00297507283983822
"Nckap1l",-3.21457742414921,2.44803646598651,46.532804732619,6.49219815638921e-05,0.00297507283983822
"Pycard",-1.43196817670353,5.20460308269698,46.5100116189176,6.50478041187648e-05,0.00297507283983822
"Gna15",-2.61426564966965,1.66119481026366,46.4078070805222,6.56156496446803e-05,0.00297507283983822
"Gstm6",2.71457522914674,4.5488963992352,46.3917145658265,6.57056071189952e-05,0.00297507283983822
"Cd68",-5.15006794153039,8.5397238785696,46.3096549947059,6.61666588354964e-05,0.00297507283983822
"Cd37",-3.92059393537512,4.11751514844163,46.2757098936173,6.63585281586e-05,0.00297507283983822
"Rassf4",-2.46572269377536,2.26426670337277,46.2518205126845,6.64939644700357e-05,0.00297507283983822
"Tubb4a",2.97513442943671,8.56204749201285,46.2511046464922,6.64980281176909e-05,0.00297507283983822
"Mcam",3.4548129700718,2.71012566191289,46.217538500913,6.66889071174823e-05,0.00297507283983822
"Cnr1",2.76004573966353,3.97391238236077,46.2067402379446,6.67504545648689e-05,0.00297507283983822
"Fes",-3.3125461400465,2.89423169224953,46.2031180099501,6.67711158314937e-05,0.00297507283983822
"S100a1",1.59600453114632,8.62046033325443,46.1894406055671,6.68492021371206e-05,0.00297507283983822
"Clu",2.71838679865533,9.96570205183456,46.1698926138761,6.69609971836571e-05,0.00297507283983822
"Gm43081",1.53427669437175,0.767138347185874,46.089397798469,6.7423747711151e-05,0.00298011005114209
"Pimreg",-1.9072312186835,7.4917391478592,46.0636943442967,6.75723301616805e-05,0.00298011005114209
"Gpt",2.71716547786286,3.66006994826484,46.0154246364758,6.78524365789998e-05,0.00298011005114209
"Ighj3",-4.60118918037167,2.97438014842979,46.002303412358,6.79288220387917e-05,0.00298011005114209
"Serpinb1a",3.45038456482576,4.08903143399814,45.8689720703766,6.87109685466385e-05,0.00299944593081812
"Gprc5b",1.60372387791843,3.71312947357886,45.8539859036055,6.87995626020929e-05,0.00299944593081812
"Itgb2",-3.02222860826139,2.24505841188868,45.6619339029405,6.99472999433167e-05,0.00303629423063809
"Wdr54",1.55450879220052,3.62667446963312,45.6394166748794,7.00833854102522e-05,0.00303629423063809
"Spic",-2.94725720558809,2.25895599475384,45.5744872268037,7.04775990810935e-05,0.00303629423063809
"Il10rb",-2.81460184205721,3.62329913272678,45.5498800558753,7.06277031207249e-05,0.00303629423063809
"Fcor",2.15202673881568,4.59753677127527,45.5326615616358,7.07329671677571e-05,0.00303629423063809
"Cass4",-1.76696173659879,1.04123919900071,45.4806265752355,7.10522398597064e-05,0.00304064355301461
"Inpp5d",-2.70498333490933,1.96502175446568,45.3436090945507,7.19013555244006e-05,0.00306318557150701
"Riiad1",2.81759243081857,3.27074336747101,45.3249203579276,7.20181253999211e-05,0.00306318557150701
"Ifi27l2a",-3.52413343245053,6.2045512189698,45.2373646826307,7.25682638361873e-05,0.00307560020753675
"Parp6",1.82485818628443,3.21247621787641,45.2084729383164,7.27509188221008e-05,0.00307560020753675
"Cpe",1.51499726244817,5.97412574065523,45.1643693257939,7.30308223988479e-05,0.00307810575010975
"Plp1",4.3118023706124,9.26351672391537,45.0372804059356,7.38447412433558e-05,0.00308640691183444
"Ptges",1.81001714143743,1.38942096032235,45.0355012071162,7.38562138181741e-05,0.00308640691183444
"Gm19439",3.48368615699735,3.22623707697937,45.0250708169121,7.39235143164078e-05,0.00308640691183444
"BE692007",-1.80442627927751,1.11214052407981,44.9881362494776,7.41624288277299e-05,0.00308640691183444
"Gm12107",1.47830289482976,1.10841217786648,44.9315516583945,7.45302736414073e-05,0.00308640691183444
"Abca9",-2.5535234427277,2.61510222480758,44.9089465796325,7.46778440869949e-05,0.00308640691183444
"Clec7a",-2.5764802234207,2.11323392408285,44.8733308077811,7.49110719374714e-05,0.00308640691183444
"Apod",3.72050550440344,6.55426603511237,44.860146882104,7.49976305004569e-05,0.00308640691183444
"Ccr1",-4.51825735133241,5.14282438007391,44.6620275598081,7.63131270118819e-05,0.00313130716159637
"Slc7a10",1.75739356576855,1.3919009836259,44.4041490864701,7.80676808245242e-05,0.00319390678939278
"Agt",2.79130417757262,4.69662402333215,44.3290117975184,7.85880951833482e-05,0.00319962432215013
"Cd22",-2.38125856355534,1.72722021823175,44.3177976622037,7.86661273383625e-05,0.00319962432215013
"Irf5",-3.10969861403556,2.91356816988907,44.2217087884952,7.93386236250695e-05,0.0032175963319574
"Gm10134",-4.0883832423351,5.90884977551069,43.8840914311821,8.17575673046669e-05,0.00328600004025935
"Cd209d",-3.59047498379841,2.53706223888802,43.8578178179101,8.19495438298067e-05,0.00328600004025935
"Enc1",2.57087583192457,7.13706877271032,43.8420577109961,8.20649628978609e-05,0.00328600004025935
"Ms4a6d",-4.46789896824123,3.95964481881321,43.8346221101751,8.21194860576297e-05,0.00328600004025935
"Dmrta2os",1.5369022959035,4.78014685617597,43.8232448917744,8.22029972081223e-05,0.00328600004025935
"Apc2",2.07305126255342,2.09211473119002,43.7414554623197,8.28063957381266e-05,0.00330066293412173
"Pik3ap1",-1.86952837478823,1.14604035360522,43.6924244502873,8.31707007740114e-05,0.00330573916381263
"Rps6kl1",1.7711230711645,1.32730782633662,43.590242464804,8.39362009265277e-05,0.00332328784110153
"Rab3a",2.89695725001459,4.96933038655553,43.5559377688187,8.41951134941635e-05,0.00332328784110153
"Hhex",-2.54087935792681,2.29679145285997,43.5385323576111,8.43268508171414e-05,0.00332328784110153
"Cd209a",-4.00822027399916,6.41356297325201,43.4801106321339,8.47708656307146e-05,0.00333137562370169
"Eif4a2",1.44929059139688,8.61590165411324,43.395386086445,8.54198446619442e-05,0.00334745014853591
"Nrros",-4.30104466721792,4.38852622796091,43.3478170397471,8.57868637121871e-05,0.00335031930947113
"Cyth4",-3.71439428604815,4.0558983707273,43.3237403564405,8.59733576654479e-05,0.00335031930947113
"Cmtm5",2.10461859703294,9.78053017851073,43.204021479961,8.69080282178018e-05,0.00337136596667718
"Tuba1b",-1.57834523369413,10.1987789741979,43.1661498520339,8.72062675437195e-05,0.00337136596667718
"Siglech",-2.82691290728621,2.92263477366294,43.1299446645401,8.7492547094899e-05,0.00337136596667718
"Ccnb1",-2.19330086323649,7.71684484545614,43.1244484627173,8.75361061121471e-05,0.00337136596667718
"Itgam",-2.31747024619091,1.75331277379728,43.1010640428749,8.77217293315042e-05,0.00337136596667718
"Map3k8",-2.69275258595145,1.82381199375926,43.0478878339915,8.8145620325175e-05,0.00337758986466313
"Snhg1",1.79370776421884,5.9386172253104,42.9978226687557,8.85469885679938e-05,0.00337758986466313
"Mbp",2.73607770582648,4.3853933130512,42.9899898596893,8.86099842639743e-05,0.00337758986466313
"Heyl",2.56669110407059,2.09359597249813,42.9060719782234,8.92883261568632e-05,0.00339417285617002
"Bin2",-1.70727567753928,1.04977652849282,42.7981510483545,9.01699943497668e-05,0.00341099708317497
"Agpat4",1.9859394179359,2.20534133278786,42.7920798427684,9.0219907081325e-05,0.00341099708317497
"Snhg20",1.86244622225654,4.02143012864483,42.7275598497142,9.0752419900611e-05,0.00342185678387412
"Myl9",1.90460780274957,6.01560908888415,42.6929732224903,9.10394513465436e-05,0.00342342691572946
"Slc6a20a",1.97645722606548,1.76176542265407,42.6482985310667,9.14118371902496e-05,0.00342701308314408
"Csf3r",-2.41277518568921,2.23346605951553,42.6203372639143,9.16458501450731e-05,0.00342701308314408
"Cd180",-1.97479164196677,1.10179183437529,42.5934266420831,9.18717578020132e-05,0.00342701308314408
"Dancr",1.66070341107985,3.6151327910591,42.4626942791803,9.29788987527423e-05,0.0034462662531251
"Cdca3",-1.80063026912539,7.65814423766657,42.4517224181673,9.30725522286976e-05,0.0034462662531251
"Iqgap3",-1.98665016032428,2.59234109914634,42.4451183534542,9.31289783834966e-05,0.0034462662531251
"Tifa",-2.01487944944284,2.56710060115216,42.3865675546633,9.36310677786765e-05,0.00345567996449819
"Fgd2",-3.12339639315899,2.738156404399,42.3129727060911,9.42668379487242e-05,0.0034699647921442
"Rgcc",1.76211440238707,1.91758959313909,42.2490382305168,9.4823416479568e-05,0.00348126706133277
"Efhd2",-1.39983223854727,5.27646171655913,41.9984065426357,9.70441545054692e-05,0.00354489590814854
"Dkk3",2.44618380831668,3.86924445489369,41.9961155721965,9.7064743524675e-05,0.00354489590814854
"Sord",-1.60151505376647,4.48240858723123,41.8445500263632,9.84387374500627e-05,0.00357951137995878
"Lrrc25",-3.46011353267353,4.39563339392112,41.8328495501778,9.85457858107806e-05,0.00357951137995878
"Chrm4",-2.91932225091585,3.51203417328912,41.8070529069081,9.87823010023748e-05,0.00357951137995878
"Dtx1",1.26230379399288,2.08883592801133,41.778855306644,9.90416187643857e-05,0.00357961042326929
"Etv5",-1.78831910524213,2.63160520342925,41.6518532275065,0.000100219890531209,0.00361283641550619
"Fcgrt",-2.32635111028551,6.98131765021466,41.5322560989133,0.000101345069073537,0.00364398210990958
"AB124611",-1.98406871300398,3.32325379374269,41.4823676460758,0.000101818957047656,0.00365160994799963
"Atp2a3",1.76408825626071,1.177645386586,41.3820898536331,0.000102779662827065,0.00367661301564202
"Asb10",-2.56075178835158,1.56313159351328,41.2213639420692,0.000104342572931407,0.00372297502548863
"Lgmn",-2.40104598420432,6.17693811065824,41.1783372819437,0.000104765857505734,0.00372721582822554
"Slc17a6",2.37795464648938,1.33591072197049,41.139504862579,0.000105149672838487,0.00372721582822554
"Csf2rb",-2.47827984290779,1.7751238367236,41.1280797215448,0.000105262922824232,0.00372721582822554
"Tmem151a",2.73511687277963,1.77058212072381,41.0652971651526,0.000105887897137284,0.00373801339189342
"Itih3",2.11647342797926,5.95384203979977,41.0437187478507,0.000106103741895907,0.00373801339189342
"Dnase1l3",-3.10769028445081,1.88121441532714,40.9320380079841,0.000107229445419445,0.00376815615376996
"Ifi207",-3.97871943442465,3.53967341496667,40.8883078527237,0.000107674181026385,0.00377427763693239
"Actl6b",2.25798045579756,2.08024531045575,40.782433615408,0.000108760238539233,0.00380279220015247
"Tmeff1",1.90817716448786,2.35256124773618,40.6108898719308,0.000110548335938605,0.00383548032688874
"6530411M01Rik",1.52750671071857,1.0265723770699,40.6039948130182,0.000110620950841545,0.00383548032688874
"Ccl24",-5.30295678961045,5.97958903404091,40.5986338604952,0.000110677449447624,0.00383548032688874
"Ptgs1",-3.50668808286315,3.63356448906504,40.587507349296,0.00011079482271781,0.00383548032688874
"Kcnk1",1.37170258055374,0.898449418426896,40.5362836440574,0.000111337135256077,0.00383669311195509
"Ptpn18",-2.47135393699394,2.07876919151884,40.5133873831152,0.000111580584042817,0.00383669311195509
"Cnp",2.74678557167422,8.01955253417168,40.5064108041251,0.000111654892369993,0.00383669311195509
"Rwdd3",2.26785154622047,3.2477633536968,40.4665113371148,0.000112081023329309,0.00384187311171298
"Tmem173",-2.55045149885846,4.26348435693168,40.4182342047046,0.000112599274103532,0.00385017762994699
"Hist1h2br",1.58421365378644,0.958314787824884,40.3192788464186,0.000113670682671608,0.00387430069493063
"Hist1h2bc",1.42701969457741,6.63700122944453,40.2927596852337,0.000113959912811259,0.00387430069493063
"Birc5",-1.69225758224185,6.67531592120393,40.2764825580436,0.000114137881558059,0.00387430069493063
"Ltc4s",-4.43846866522997,5.44292307115966,40.1877716369109,0.00011511377528107,0.00387906466640114
"Mfap3l",1.75895563346711,2.6384187324342,40.1737636192189,0.000115268800553415,0.00387906466640114
"S1pr2",-1.56693053851063,1.76162207922651,40.1691090831973,0.000115320367963491,0.00387906466640114
"Nlrc4",-2.23457306026587,1.57850053733596,40.1627895894607,0.000115390426245894,0.00387906466640114
"Ank3",1.52411509962086,0.942213133627909,40.0436779857263,0.000116720630074198,0.00391434978405082
"Sparc",2.50134712733607,7.30830904788747,39.8858852595558,0.000118511629148039,0.00396488186629327
"Dse",-2.81502657863581,3.40056203152947,39.7963895339536,0.000119542278472348,0.00398979504059266
"Egr2",-2.76905295852566,4.26789603445882,39.7107534223181,0.000120538694264427,0.00401344945986402
"Map6",1.52442680775151,1.0079442266185,39.6768459137635,0.000120936011285704,0.00401709117487345
"Cd84",-2.98591519541717,2.21218052466747,39.6320214184017,0.000121463695395999,0.00402503566382323
"Ppp1r14a",4.06403614982319,2.65969176723069,39.5736403057728,0.000122155172763677,0.00403835738205227
"Hist1h1b",-1.93889250643284,8.0187358689208,39.5309657394143,0.000122663646431648,0.00404558045240645
"Neurl1b",-2.41072311757992,2.89446026681703,39.4083764941115,0.000124138687534261,0.00407647758328577
"Gm42031",-2.23946412980324,3.49598227533142,39.4045678055401,0.000124184859357498,0.00407647758328577
"Phf19",-2.40714840339076,2.49141997450228,39.3555849458808,0.0001247805309527,0.0040772187168434
"Aplp1",2.63946947573787,5.43628464841319,39.3546493214088,0.000124791942663044,0.0040772187168434
"Tmem88b",4.02175042140588,4.31041253036932,39.3188614960441,0.000125229396465525,0.00408195165909004
"Ugt8a",3.060904071246,2.71090473665881,39.2922531663544,0.000125555852549802,0.00408213144090448
"Phkg1",1.79497513375591,2.08768556814513,39.2678052472659,0.000125856714707943,0.00408213144090448
"Hmmr",-1.87770165792236,4.16919199476421,39.2470576880733,0.000126112726760077,0.00408213144090448
"Grb14",2.50930356507215,1.58677152297667,39.1771915075588,0.000126979498503937,0.00409988991846664
"Sgo1",-1.87977148450799,4.52324338009655,39.1555775425069,0.000127249110077848,0.00409988991846664
"Ppp2r2b",1.30167071948108,1.0775427432564,39.0537742270716,0.000128528393928092,0.00413156595320464
"Lamb1",1.6771273673213,1.43325852218354,38.9961973531169,0.000129258837843204,0.00414549436034606
"Ighj1",-5.58555188228118,4.38719613366037,38.9395062115323,0.000129982979518125,0.0041591572184802
"Fmo1",1.55858682818818,2.29095197740084,38.6738519971301,0.000133442710126367,0.0042600898145834
"Tnf",-4.24154609171393,4.18165508110272,38.6008662641521,0.000134412763342322,0.00428126132737154
"Adam33",-1.84876367494563,1.37719708925536,38.562653842228,0.000134924062024639,0.00428775760661901
"Gm1966",-2.60895390106599,1.85682033084755,38.4740094100741,0.00013611929297027,0.00431266710521017
"Rerg",1.44088267518274,0.95907875934377,38.4587634611401,0.000136326155357873,0.00431266710521017
"Cspg5",1.88872304814059,5.09364405548563,38.3998304082257,0.00013712938085233,0.00432826242595215
"Tnfaip3",-2.18547507815336,1.70275073355758,38.3727324365306,0.000137500641157971,0.00433018384829539
"Alox5ap",-2.846209126158,2.59753562030788,38.3231370993089,0.000138183299176235,0.0043309996429679
"Stk17b",-2.80335131362678,3.06529353260246,38.306690170559,0.000138410592844479,0.0043309996429679
"Fam110a",-1.42537317464562,5.21704983453594,38.3032728281337,0.000138457876909446,0.0043309996429679
"Slc25a45",-2.46995708518676,4.08123993892247,38.2728981964309,0.000138879019375564,0.00433445458458276
