"","Gene","Category"
"143","ASPH","PGBCbyQGBC"
"144","CCL2","PGBCbyQGBC"
"145","SMIM10","PGBCbyQGBC"
"146","DEGS1","PGBCbyQGBC"
"147","KIF4A","PGBCbyQGBC"
"148","ACTR3","PGBCbyQGBC"
"149","CCT5","PGBCbyQGBC"
"150","PPA1","PGBCbyQGBC"
"151","SNRPB2","PGBCbyQGBC"
"152","NIPSNAP3A","PGBCbyQGBC"
"153","GALE","PGBCbyQGBC"
"154","EMILIN1","PGBCbyQGBC"
"155","HLA-DRA","PGBCbyQGBC"
"156","BAG2","PGBCbyQGBC"
"157","ELN","PGBCbyQGBC"
"158","HMGB3","PGBCbyQGBC"
"159","CDC42EP1","PGBCbyQGBC"
"160","KIF2C","PGBCbyQGBC"
"161","SELENOT","PGBCbyQGBC"
"162","SMC2","PGBCbyQGBC"
"163","MRPL14","PGBCbyQGBC"
"164","KRT10","PGBCbyQGBC"
"165","PSMD1","PGBCbyQGBC"
"166","TIMM8AP1","PGBCbyQGBC"
"167","TPX2","PGBCbyQGBC"
"168","NOP56P1","PGBCbyQGBC"
"169","CD74","PGBCbyQGBC"
"170","MYBL2","PGBCbyQGBC"
"171","CXCL2","PGBCbyQGBC"
"172","PLK4","PGBCbyQGBC"
"173","NDC80","PGBCbyQGBC"
"174","NEK2","PGBCbyQGBC"
"175","TGFBI","PGBCbyQGBC"
"176","MCM5","PGBCbyQGBC"
"177","DDX3Y","PGBCbyQGBC"
"178","B3GALNT1","PGBCbyQGBC"
"179","CLEC11A","PGBCbyQGBC"
"180","QPRT","PGBCbyQGBC"
"181","AC093909.6","PGBCbyQGBC"
"182","ESCO2","PGBCbyQGBC"
"183","TTK","PGBCbyQGBC"
"184","GALNT5","PGBCbyQGBC"
"185","CCNE2","PGBCbyQGBC"
"186","DDR2","PGBCbyQGBC"
"187","CDC45","PGBCbyQGBC"
"188","C4orf46","PGBCbyQGBC"
"189","COPS3","PGBCbyQGBC"
"190","MELK","PGBCbyQGBC"
"191","SMC3","PGBCbyQGBC"
"192","ARHGAP11A","PGBCbyQGBC"
"193","IFNWP19","PGBCbyQGBC"
"194","RNU6-322P","PGBCbyQGBC"
"195","ACTG2","PGBCbyQGBC"
"196","TFAP2C","PGBCbyQGBC"
"197","AP2S1","PGBCbyQGBC"
"198","CYP1B1","PGBCbyQGBC"
"199","KIF11","PGBCbyQGBC"
"200","IFI44L","PGBCbyQGBC"
"201","LMNA","PGBCbyQGBC"
"202","ACOT2","PGBCbyQGBC"
"203","MIR3685","PGBCbyQGBC"
"204","CCNB1","PGBCbyQGBC"
"205","ZMPSTE24","PGBCbyQGBC"
"206","SNRPB","PGBCbyQGBC"
"207","PPIAP21","PGBCbyQGBC"
"208","CDC7","PGBCbyQGBC"
"209","CD70","PGBCbyQGBC"
"210","PPIL1","PGBCbyQGBC"
"211","AL049637.2","PGBCbyQGBC"
"212","PAICS","PGBCbyQGBC"
"213","SERPINB1","PGBCbyQGBC"
"214","RNU6-722P","PGBCbyQGBC"
"215","NOP58","PGBCbyQGBC"
"216","AC093909.1","PGBCbyQGBC"
"217","BOLA3","PGBCbyQGBC"
"218","UBE2C","PGBCbyQGBC"
"219","STC1","PGBCbyQGBC"
"220","VBP1","PGBCbyQGBC"
"221","DTL","PGBCbyQGBC"
"222","TIMM17A","PGBCbyQGBC"
"223","SF3B6","PGBCbyQGBC"
"224","HLA-U","PGBCbyQGBC"
"225","MAD2L1","PGBCbyQGBC"
"226","BIRC5","PGBCbyQGBC"
"227","TOP2A","PGBCbyQGBC"
"228","FOXL1","PGBCbyQGBC"
"229","POLR3H","PGBCbyQGBC"
"230","FANCB","PGBCbyQGBC"
"231","LMNB2","PGBCbyQGBC"
"232","SERTAD4","PGBCbyQGBC"
"233","CTGF","PGBCbyQGBC"
"234","ETS2","PGBCbyQGBC"
"235","TK1","PGBCbyQGBC"
"236","RPL35AP4","PGBCbyQGBC"
"237","NEK9","PGBCbyQGBC"
"238","POU3F4","PGBCbyQGBC"
"239","SRSF10","PGBCbyQGBC"
"240","AC019069.1","PGBCbyQGBC"
"241","EXO1","PGBCbyQGBC"
"242","COL12A1","PGBCbyQGBC"
"243","AKR1C1","PGBCbyQGBC"
"244","MMP2","PGBCbyQGBC"
"245","CXCL8","PGBCbyQGBC"
"246","PLAUR","PGBCbyQGBC"
"247","AKR1C3","PGBCbyQGBC"
"248","PRRX1","PGBCbyQGBC"
"249","UBE2T","PGBCbyQGBC"
"250","PYCARD","PGBCbyQGBC"
"251","UBB","PGBCbyQGBC"
"252","PLK1","PGBCbyQGBC"
"253","NEFL","PGBCbyQGBC"
"254","CHRAC1","PGBCbyQGBC"
"255","FH","PGBCbyQGBC"
"256","PRDX4","PGBCbyQGBC"
"257","SIRPA","PGBCbyQGBC"
"258","RARRES2","PGBCbyQGBC"
"259","PSMG1","PGBCbyQGBC"
"260","CASP1","PGBCbyQGBC"
"261","ZNF532","PGBCbyQGBC"
"262","DPPA4","PGBCbyQGBC"
"263","CDC20","PGBCbyQGBC"
"264","AKR1B10","PGBCbyQGBC"
"265","PDCL3","PGBCbyQGBC"
"266","GPX7","PGBCbyQGBC"
"267","SNRPE","PGBCbyQGBC"
"268","LOX","PGBCbyQGBC"
"269","ADAMTS1","PGBCbyQGBC"
"270","HSP90B1","PGBCbyQGBC"
"271","ENOSF1","PGBCbyQGBC"
"272","AC005336.1","PGBCbyQGBC"
"273","HSPA5","PGBCbyQGBC"
"274","GYPC","PGBCbyQGBC"
"275","TMEM47","PGBCbyQGBC"
"276","RPL10P9","PGBCbyQGBC"
"277","HLA-DRB1","PGBCbyQGBC"
"278","PPIAP13","PGBCbyQGBC"
"279","CENPE","PGBCbyQGBC"
"280","COL3A1","PGBCbyQGBC"
"281","AC096536.1","PGBCbyQGBC"
"282","ALPK2","PGBCbyQGBC"
"283","UGGT1","PGBCbyQGBC"
"284","PPIB","PGBCbyQGBC"
"285","BUB1","PGBCbyQGBC"
"286","DIRAS2","PGBCbyQGBC"
"287","RAN","PGBCbyQGBC"
"288","HMGB2","PGBCbyQGBC"
"289","GTF3C6","PGBCbyQGBC"
"290","COL8A1","PGBCbyQGBC"
"291","FLNC","PGBCbyQGBC"
"292","DLGAP5","PGBCbyQGBC"
"293","MT1L","PGBCbyQGBC"
"294","CTHRC1","PGBCbyQGBC"
"295","HLA-DPA1","PGBCbyQGBC"
"296","CKAP2L","PGBCbyQGBC"
"297","BUB1B","PGBCbyQGBC"
"298","STC2","PGBCbyQGBC"
"299","ORC1","PGBCbyQGBC"
"300","MYO1B","PGBCbyQGBC"
"301","XRCC2","PGBCbyQGBC"
"302","GPR1","PGBCbyQGBC"
"303","PAPLN","PGBCbyQGBC"
"304","GLIPR1","PGBCbyQGBC"
"305","ANXA1","PGBCbyQGBC"
"306","ENO1","PGBCbyQGBC"
"307","CLSPN","PGBCbyQGBC"
"308","SELENOF","PGBCbyQGBC"
"309","SEC11C","PGBCbyQGBC"
"310","ATAD2","PGBCbyQGBC"
"311","DHCR24","PGBCbyQGBC"
"312","AC079949.2","PGBCbyQGBC"
"313","DPYSL3","PGBCbyQGBC"
"314","PSMB2","PGBCbyQGBC"
"315","LSM3","PGBCbyQGBC"
"316","PRIM1","PGBCbyQGBC"
"317","SLC47A2","PGBCbyQGBC"
"318","IL6","PGBCbyQGBC"
"319","RECQL4","PGBCbyQGBC"
"320","CDC5L","PGBCbyQGBC"
"321","PARVA","PGBCbyQGBC"
"322","AKR1B10P1","PGBCbyQGBC"
"323","ELP6","PGBCbyQGBC"
"324","MAPRE1","PGBCbyQGBC"
"325","TGFBR2","PGBCbyQGBC"
"326","AP001542.3","PGBCbyQGBC"
"327","MMADHC","PGBCbyQGBC"
"328","HNRNPM","PGBCbyQGBC"
"329","CTSZ","PGBCbyQGBC"
"330","IMPAD1","PGBCbyQGBC"
"331","AKR1C2","PGBCbyQGBC"
"332","TOE1","PGBCbyQGBC"
"333","KIF14","PGBCbyQGBC"
"334","CXorf57","PGBCbyQGBC"
"335","FAIM","PGBCbyQGBC"
"336","PRSS35","PGBCbyQGBC"
"337","SERTAD4-AS1","PGBCbyQGBC"
"338","RRAD","PGBCbyQGBC"
"339","ECHDC2","PGBCbyQGBC"
"340","HDAC1","PGBCbyQGBC"
"341","ZNF204P","PGBCbyQGBC"
"342","NT5DC2","PGBCbyQGBC"
"343","PLXNA2","PGBCbyQGBC"
"344","AC138207.3","PGBCbyQGBC"
"345","SPON2","PGBCbyQGBC"
"346","IFI16","PGBCbyQGBC"
"347","BIN1","PGBCbyQGBC"
"348","MAFB","PGBCbyQGBC"
"349","AC099850.2","PGBCbyQGBC"
"350","MTCH2","PGBCbyQGBC"
"351","PARK7","PGBCbyQGBC"
"352","SNRPG","PGBCbyQGBC"
"353","VCAN","PGBCbyQGBC"
"354","ARPC5","PGBCbyQGBC"
"355","SLFN11","PGBCbyQGBC"
"356","MFAP4","PGBCbyQGBC"
"357","PQLC3","PGBCbyQGBC"
"358","CHAF1B","PGBCbyQGBC"
"359","CHAF1A","PGBCbyQGBC"
"360","AURKB","PGBCbyQGBC"
"361","MT1F","PGBCbyQGBC"
"362","MLPH","PGBCbyQGBC"
"363","CD274","PGBCbyQGBC"
"364","LINC00488","PGBCbyQGBC"
"365","TMX3","PGBCbyQGBC"
"366","ORC6","PGBCbyQGBC"
"367","RHBDL3","PGBCbyQGBC"
"368","PCNA","PGBCbyQGBC"
"369","SLC2A10","PGBCbyQGBC"
"370","TUBB","PGBCbyQGBC"
"371","MAGOH3P","PGBCbyQGBC"
"372","HNRNPA3P12","PGBCbyQGBC"
"373","NCAPG2","PGBCbyQGBC"
"374","PGAM1","PGBCbyQGBC"
"375","MAGEH1","PGBCbyQGBC"
"376","THBS2","PGBCbyQGBC"
"377","MGST1","PGBCbyQGBC"
"378","ACKR3","PGBCbyQGBC"
"379","UTP11","PGBCbyQGBC"
"380","CMBL","PGBCbyQGBC"
"381","TNFRSF10D","PGBCbyQGBC"
"382","IGFBP5","PGBCbyQGBC"
"383","CENPM","PGBCbyQGBC"
"384","RPSAP44","PGBCbyQGBC"
"385","MYH9","PGBCbyQGBC"
"386","KIRREL1","PGBCbyQGBC"
"387","PRKDC","PGBCbyQGBC"
"388","C3","PGBCbyQGBC"
"389","TPPP3","PGBCbyQGBC"
"390","GINS1","PGBCbyQGBC"
"391","YWHAQ","PGBCbyQGBC"
"392","SPOCK2","PGBCbyQGBC"
"393","SIGLEC15","PGBCbyQGBC"
"394","RND3","PGBCbyQGBC"
"395","C1GALT1C1","PGBCbyQGBC"
"396","NOC2LP1","PGBCbyQGBC"
"397","LUCAT1","PGBCbyQGBC"
"398","FAM57A","PGBCbyQGBC"
"399","TPMT","PGBCbyQGBC"
"400","MLLT10P1","PGBCbyQGBC"
"401","MMP19","PGBCbyQGBC"
"402","GPRASP2","PGBCbyQGBC"
"403","CDC27","PGBCbyQGBC"
"404","TPM3","PGBCbyQGBC"
"405","SERPINH1","PGBCbyQGBC"
"406","TFAM","PGBCbyQGBC"
"407","TPM4","PGBCbyQGBC"
"408","ACTR2","PGBCbyQGBC"
"409","AC006058.1","PGBCbyQGBC"
"410","USP27X","PGBCbyQGBC"
"411","TMEM98","PGBCbyQGBC"
"412","HIST2H2AC","PGBCbyQGBC"
"413","NUDT15","PGBCbyQGBC"
"414","TMEM99","PGBCbyQGBC"
"415","HIST3H2A","PGBCbyQGBC"
"416","FBN1","PGBCbyQGBC"
"417","TEDC1","PGBCbyQGBC"
"418","KNSTRN","PGBCbyQGBC"
"419","CETN2","PGBCbyQGBC"
"420","CDC25A","PGBCbyQGBC"
"421","SGO2","PGBCbyQGBC"
"422","GBP3","PGBCbyQGBC"
"423","LTBP2","PGBCbyQGBC"
"424","VANGL1","PGBCbyQGBC"
"425","C3AR1","PGBCbyQGBC"
"426","PSMD14","PGBCbyQGBC"
"427","RAC2","PGBCbyQGBC"
"428","DEK","PGBCbyQGBC"
"429","NRGN","PGBCbyQGBC"
"430","COPS9","PGBCbyQGBC"
"431","CHEK1","PGBCbyQGBC"
"432","CENPQ","PGBCbyQGBC"
"433","AC131211.1","PGBCbyQGBC"
"434","CDCA7","PGBCbyQGBC"
"435","PXDN","PGBCbyQGBC"
"436","LDHAP3","PGBCbyQGBC"
"437","UBE2S","PGBCbyQGBC"
"438","SERBP1","PGBCbyQGBC"
"439","NXT2","PGBCbyQGBC"
"440","MPDU1","PGBCbyQGBC"
"441","FAM136BP","PGBCbyQGBC"
"442","TEDC2","PGBCbyQGBC"
"443","HIST2H2AA4","PGBCbyQGBC"
"444","MDK","PGBCbyQGBC"
"445","MMP11","PGBCbyQGBC"
"446","TMEM119","PGBCbyQGBC"
"447","SLN","PGBCbyQGBC"
"448","AP000350.6","PGBCbyQGBC"
"449","FAP","PGBCbyQGBC"
"450","S100A10","PGBCbyQGBC"
"451","MCM10","PGBCbyQGBC"
"452","CDCA2","PGBCbyQGBC"
"453","COL11A1","PGBCbyQGBC"
"454","AC069499.1","PGBCbyQGBC"
"455","UBE2V2","PGBCbyQGBC"
"456","SNHG18","PGBCbyQGBC"
"457","DCAF13","PGBCbyQGBC"
"458","NEIL3","PGBCbyQGBC"
"459","SLC35A5","PGBCbyQGBC"
"460","TSPYL5","PGBCbyQGBC"
"461","CCNA2","PGBCbyQGBC"
"462","MLC1","PGBCbyQGBC"
"463","FUCA2","PGBCbyQGBC"
"464","PPIAP9","PGBCbyQGBC"
"465","BASP1","PGBCbyQGBC"
"466","NUSAP1","PGBCbyQGBC"
"467","PTPRN","PGBCbyQGBC"
"468","TGM2","PGBCbyQGBC"
"469","AC009474.2","PGBCbyQGBC"
"470","SLC16A3","PGBCbyQGBC"
"471","MRPL15","PGBCbyQGBC"
"472","SDC2","PGBCbyQGBC"
"473","AC006058.4","PGBCbyQGBC"
"474","CDCA7L","PGBCbyQGBC"
"475","TLNRD1","PGBCbyQGBC"
"476","ITGA11","PGBCbyQGBC"
"477","SSB","PGBCbyQGBC"
"478","SRGN","PGBCbyQGBC"
"479","CDCA5","PGBCbyQGBC"
"480","EIF5B","PGBCbyQGBC"
"481","RBX1","PGBCbyQGBC"
"482","AC131902.1","PGBCbyQGBC"
"483","DNAJC8","PGBCbyQGBC"
"484","FLNA","PGBCbyQGBC"
"485","MIR3197","PGBCbyQGBC"
"486","SSRP1","PGBCbyQGBC"
"487","CCT7","PGBCbyQGBC"
"488","LOXL4","PGBCbyQGBC"
"489","KIF22","PGBCbyQGBC"
"490","HNRNPR","PGBCbyQGBC"
"491","KLHDC7B","PGBCbyQGBC"
"492","MMRN1","PGBCbyQGBC"
"493","TOPBP1","PGBCbyQGBC"
"494","TYMS","PGBCbyQGBC"
"495","HMGB1P1","PGBCbyQGBC"
"496","MFSD1","PGBCbyQGBC"
"497","CHST10","PGBCbyQGBC"
"498","AP001527.2","PGBCbyQGBC"
"499","INHBA","PGBCbyQGBC"
"500","PTGS2","PGBCbyQGBC"
"501","HMGN1","PGBCbyQGBC"
"502","DKK3","PGBCbyQGBC"
"503","AC115618.2","PGBCbyQGBC"
"504","RPP40","PGBCbyQGBC"
"505","OSTC","PGBCbyQGBC"
"506","MLF1","PGBCbyQGBC"
"507","NRIP3","PGBCbyQGBC"
"508","FAM98B","PGBCbyQGBC"
"509","MIS18A","PGBCbyQGBC"
"510","GALNT1","PGBCbyQGBC"
"511","CDK1","PGBCbyQGBC"
"512","PLP2","PGBCbyQGBC"
"513","CYP2R1","PGBCbyQGBC"
"514","SPC25","PGBCbyQGBC"
"515","CYR61","PGBCbyQGBC"
"516","GTSE1","PGBCbyQGBC"
"517","HDAC2","PGBCbyQGBC"
"518","DSCC1","PGBCbyQGBC"
"519","C5orf15","PGBCbyQGBC"
"520","SELENOS","PGBCbyQGBC"
"521","TACC3","PGBCbyQGBC"
"522","U62317.1","PGBCbyQGBC"
"523","SRSF7","PGBCbyQGBC"
"524","SRSF6","PGBCbyQGBC"
"525","LMNB1","PGBCbyQGBC"
"526","NUF2","PGBCbyQGBC"
"527","HAUS1","PGBCbyQGBC"
"528","DDOST","PGBCbyQGBC"
"529","TCTA","PGBCbyQGBC"
"530","LINC00667","PGBCbyQGBC"
"531","CENPF","PGBCbyQGBC"
"532","FOXC2","PGBCbyQGBC"
"533","HSP90AA1","PGBCbyQGBC"
"534","MRPL3","PGBCbyQGBC"
"535","NPM1P9","PGBCbyQGBC"
"536","TONSL","PGBCbyQGBC"
"537","NOP56P3","PGBCbyQGBC"
"538","C1QL3","PGBCbyQGBC"
"539","ANXA5","PGBCbyQGBC"
"540","MAGOH","PGBCbyQGBC"
"541","USP16","PGBCbyQGBC"
"542","PMP22","PGBCbyQGBC"
"543","LINC00942","PGBCbyQGBC"
"544","KRT19","PGBCbyQGBC"
"545","TBX3","PGBCbyQGBC"
"546","CENPA","PGBCbyQGBC"
"547","RBBP4","PGBCbyQGBC"
"548","RPL29P19","PGBCbyQGBC"
"549","ALDH9A1","PGBCbyQGBC"
"550","WDR34","PGBCbyQGBC"
"551","MIR3188","PGBCbyQGBC"
"552","E2F1","PGBCbyQGBC"
"553","B3GALT6","PGBCbyQGBC"
"554","DBF4B","PGBCbyQGBC"
"555","CREB3L1","PGBCbyQGBC"
"556","NOV","PGBCbyQGBC"
"557","AL021997.1","PGBCbyQGBC"
"558","CCNE1","PGBCbyQGBC"
"559","AC009110.1","PGBCbyQGBC"
"560","AC093281.2","PGBCbyQGBC"
"561","HNRNPH2","PGBCbyQGBC"
"562","IPO5","PGBCbyQGBC"
"563","C19orf48","PGBCbyQGBC"
"564","TPMTP1","PGBCbyQGBC"
"565","NUS1","PGBCbyQGBC"
"566","WDR76","PGBCbyQGBC"
"567","KLF10","PGBCbyQGBC"
"568","TCN2","PGBCbyQGBC"
"569","PDHB","PGBCbyQGBC"
"570","CFH","PGBCbyQGBC"
"571","ATP5PF","PGBCbyQGBC"
"572","AL353726.1","PGBCbyQGBC"
"573","PALMD","PGBCbyQGBC"
"574","DAP","PGBCbyQGBC"
"575","GADD45G","PGBCbyQGBC"
"576","SLITRK1","PGBCbyQGBC"
"577","VSIG10L","PGBCbyQGBC"
"578","GLRXP3","PGBCbyQGBC"
"579","LENG9","PGBCbyQGBC"
"580","RAB34","PGBCbyQGBC"
"581","SQLE","PGBCbyQGBC"
"582","NDC1","PGBCbyQGBC"
"583","SUMO1","PGBCbyQGBC"
"584","PNRC2","PGBCbyQGBC"
"585","CYB5B","PGBCbyQGBC"
"586","KIFC1","PGBCbyQGBC"
"587","LINC01551","PGBCbyQGBC"
"588","APEX2","PGBCbyQGBC"
"589","E2F2","PGBCbyQGBC"
"590","ARHGEF39","PGBCbyQGBC"
"591","PRKAA1","PGBCbyQGBC"
"592","CCT2","PGBCbyQGBC"
"593","CYBA","PGBCbyQGBC"
"594","USP46-AS1","PGBCbyQGBC"
"595","MLLT10P2","PGBCbyQGBC"
"596","DPYSL4","PGBCbyQGBC"
"597","MASTL","PGBCbyQGBC"
"598","MPZ","PGBCbyQGBC"
"599","LINC01963","PGBCbyQGBC"
"600","DECR1","PGBCbyQGBC"
"601","NR2E1","PGBCbyQGBC"
"602","EGR1","PGBCbyQGBC"
"603","MANEA","PGBCbyQGBC"
"604","XAF1","PGBCbyQGBC"
"605","OAT","PGBCbyQGBC"
"606","DSEL","PGBCbyQGBC"
"607","TMEM106C","PGBCbyQGBC"
"608","GSS","PGBCbyQGBC"
"609","PDLIM1","PGBCbyQGBC"
"610","PGRMC1","PGBCbyQGBC"
"611","INCENP","PGBCbyQGBC"
"612","RBL1","PGBCbyQGBC"
"613","HACD1","PGBCbyQGBC"
"614","MIR3649","PGBCbyQGBC"
"615","XRCC6","PGBCbyQGBC"
"616","CLIC1","PGBCbyQGBC"
"617","TPRKB","PGBCbyQGBC"
"618","MIR4645","PGBCbyQGBC"
"619","MT1M","PGBCbyQGBC"
"620","COLCA1","PGBCbyQGBC"
"621","ATP6AP2","PGBCbyQGBC"
"622","NDUFB3","PGBCbyQGBC"
"623","EDN1","PGBCbyQGBC"
"624","AC114810.1","PGBCbyQGBC"
"625","TIMM10","PGBCbyQGBC"
"626","GJB2","PGBCbyQGBC"
"627","HNRNPA3","PGBCbyQGBC"
"628","MESD","PGBCbyQGBC"
"629","TNFSF9","PGBCbyQGBC"
"630","AC092645.1","PGBCbyQGBC"
"631","EIF5AL1","PGBCbyQGBC"
"632","GBE1","PGBCbyQGBC"
"633","PSMA7","PGBCbyQGBC"
"634","ICAM1","PGBCbyQGBC"
"635","KHDRBS1","PGBCbyQGBC"
"636","ACTB","PGBCbyQGBC"
"637","ZDHHC20","PGBCbyQGBC"
"638","OTUD6B","PGBCbyQGBC"
"639","IL1RAP","PGBCbyQGBC"
"640","DUT","PGBCbyQGBC"
"641","NAA50","PGBCbyQGBC"
"642","SHROOM2","PGBCbyQGBC"
"643","AC027373.1","PGBCbyQGBC"
"644","FAM111B","PGBCbyQGBC"
"645","SEC61B","PGBCbyQGBC"
"646","PGK1","PGBCbyQGBC"
"647","CACYBP","PGBCbyQGBC"
"648","TMPO","PGBCbyQGBC"
"649","BOK","PGBCbyQGBC"
"650","PRPS2","PGBCbyQGBC"
"651","C9orf116","PGBCbyQGBC"
"652","ANP32E","PGBCbyQGBC"
"653","TAF9B","PGBCbyQGBC"
"654","TRAJ47","PGBCbyQGBC"
"655","FANCI","PGBCbyQGBC"
"656","CENPO","PGBCbyQGBC"
"657","ERAP1","PGBCbyQGBC"
"658","RPS4Y1","PGBCbyQGBC"
"659","C1S","PGBCbyQGBC"
"660","USP1","PGBCbyQGBC"
"661","MRTO4","PGBCbyQGBC"
"662","BGN","PGBCbyQGBC"
"663","HIRIP3","PGBCbyQGBC"
"664","AC131902.3","PGBCbyQGBC"
"665","CENPI","PGBCbyQGBC"
"666","STIL","PGBCbyQGBC"
"667","MIR205HG","PGBCbyQGBC"
